current,left,current_abb,left_abb,count,year
Oklahoma,Minnesota,OK,MN,3416,Total 2016-2019
Oklahoma,Mississippi,OK,MS,3121,Total 2016-2019
Oklahoma,Missouri,OK,MO,18489,Total 2016-2019
Oklahoma,Montana,OK,MT,1738,Total 2016-2019
Oklahoma,Nebraska,OK,NE,2227,Total 2016-2019
Oklahoma,Nevada,OK,NV,3552,Total 2016-2019
Oklahoma,New Hampshire,OK,NH,438,Total 2016-2019
Oklahoma,New Jersey,OK,NJ,1512,Total 2016-2019
Oklahoma,New Mexico,OK,NM,7885,Total 2016-2019
Oklahoma,New York,OK,NY,6707,Total 2016-2019
Oklahoma,North Carolina,OK,NC,6956,Total 2016-2019
Oklahoma,North Dakota,OK,ND,415,Total 2016-2019
Oklahoma,Ohio,OK,OH,4520,Total 2016-2019
Oklahoma,Oklahoma,OK,OK,NA,Total 2016-2019
Oklahoma,Oregon,OK,OR,3503,Total 2016-2019
Oklahoma,Pennsylvania,OK,PA,3838,Total 2016-2019
Oklahoma,Puerto Rico,OK,NA,2620,Total 2016-2019
Oklahoma,Rhode Island,OK,RI,337,Total 2016-2019
Oklahoma,South Carolina,OK,SC,2793,Total 2016-2019
Oklahoma,South Dakota,OK,SD,1403,Total 2016-2019
Oklahoma,Tennessee,OK,TN,6999,Total 2016-2019
Oklahoma,Texas,OK,TX,118424,Total 2016-2019
Oklahoma,Utah,OK,UT,3086,Total 2016-2019
Oklahoma,Vermont,OK,VT,613,Total 2016-2019
Oklahoma,Virginia,OK,VA,5731,Total 2016-2019
Oklahoma,Washington,OK,WA,6973,Total 2016-2019
Oklahoma,West Virginia,OK,WV,390,Total 2016-2019
Oklahoma,Wisconsin,OK,WI,1794,Total 2016-2019
Oklahoma,Wyoming,OK,WY,1517,Total 2016-2019
Oregon,Alabama,OR,AL,823,Total 2016-2019
Oregon,Alaska,OR,AK,9742,Total 2016-2019
Oregon,Arizona,OR,AZ,26146,Total 2016-2019
Oregon,Arkansas,OR,AR,2308,Total 2016-2019
Oregon,California,OR,CA,174898,Total 2016-2019
Oregon,Colorado,OR,CO,15832,Total 2016-2019
Oregon,Connecticut,OR,CT,2016,Total 2016-2019
Oregon,Delaware,OR,DE,244,Total 2016-2019
Oregon,District of Columbia,OR,DC,1027,Total 2016-2019
Oregon,Florida,OR,FL,14480,Total 2016-2019
Oregon,Foreign Country,OR,OR,66160,Total 2016-2019
Oregon,Foreign Country4,OR,OR,25784,Total 2016-2019
Oregon,Georgia,OR,GA,4265,Total 2016-2019
Oregon,Hawaii,OR,HI,11500,Total 2016-2019
Oregon,Idaho,OR,ID,20388,Total 2016-2019
Oregon,Illinois,OR,IL,9979,Total 2016-2019
Oregon,Indiana,OR,IN,3337,Total 2016-2019
Oregon,Iowa,OR,IA,1705,Total 2016-2019
Oregon,Kansas,OR,KS,4899,Total 2016-2019
Oregon,Kentucky,OR,KY,2287,Total 2016-2019
Oregon,Louisiana,OR,LA,3233,Total 2016-2019
Oregon,Maine,OR,ME,1659,Total 2016-2019
Oregon,Maryland,OR,MD,3492,Total 2016-2019
Oregon,Massachusetts,OR,MA,4753,Total 2016-2019
Oregon,Michigan,OR,MI,6297,Total 2016-2019
Oregon,Minnesota,OR,MN,4715,Total 2016-2019
Oregon,Mississippi,OR,MS,1682,Total 2016-2019
Oregon,Missouri,OR,MO,4459,Total 2016-2019
Oregon,Montana,OR,MT,8273,Total 2016-2019
Oregon,Nebraska,OR,NE,1420,Total 2016-2019
Oregon,Nevada,OR,NV,13400,Total 2016-2019
Oregon,New Hampshire,OR,NH,266,Total 2016-2019
Oregon,New Jersey,OR,NJ,2781,Total 2016-2019
Oregon,New Mexico,OR,NM,6200,Total 2016-2019
Oregon,New York,OR,NY,11694,Total 2016-2019
Oregon,North Carolina,OR,NC,8359,Total 2016-2019
Oregon,North Dakota,OR,ND,1515,Total 2016-2019
Oregon,Ohio,OR,OH,4537,Total 2016-2019
Oregon,Oklahoma,OR,OK,5356,Total 2016-2019
Oregon,Oregon,OR,OR,NA,Total 2016-2019
Oregon,Pennsylvania,OR,PA,5881,Total 2016-2019
Oregon,Puerto Rico,OR,NA,0,Total 2016-2019
Oregon,Rhode Island,OR,RI,377,Total 2016-2019
Oregon,South Carolina,OR,SC,2331,Total 2016-2019
Oregon,South Dakota,OR,SD,1542,Total 2016-2019
Oregon,Tennessee,OR,TN,3699,Total 2016-2019
Oregon,Texas,OR,TX,22270,Total 2016-2019
Oregon,Utah,OR,UT,13545,Total 2016-2019
Oregon,Vermont,OR,VT,1259,Total 2016-2019
Oregon,Virginia,OR,VA,8917,Total 2016-2019
Oregon,Washington,OR,WA,93368,Total 2016-2019
Oregon,West Virginia,OR,WV,582,Total 2016-2019
Oregon,Wisconsin,OR,WI,2910,Total 2016-2019
Oregon,Wyoming,OR,WY,2747,Total 2016-2019
Pennsylvania,Alabama,PA,AL,6494,Total 2016-2019
Pennsylvania,Alaska,PA,AK,2675,Total 2016-2019
Pennsylvania,Arizona,PA,AZ,11715,Total 2016-2019
Pennsylvania,Arkansas,PA,AR,3259,Total 2016-2019
Pennsylvania,California,PA,CA,47992,Total 2016-2019
Pennsylvania,Colorado,PA,CO,12673,Total 2016-2019
Pennsylvania,Connecticut,PA,CT,19310,Total 2016-2019
Pennsylvania,Delaware,PA,DE,26467,Total 2016-2019
Pennsylvania,District of Columbia,PA,DC,8561,Total 2016-2019
Pennsylvania,Florida,PA,FL,66690,Total 2016-2019
Pennsylvania,Foreign Country,PA,OR,159061,Total 2016-2019
Pennsylvania,Foreign Country4,PA,OR,51030,Total 2016-2019
Pennsylvania,Georgia,PA,GA,22191,Total 2016-2019
Pennsylvania,Hawaii,PA,HI,4335,Total 2016-2019
Pennsylvania,Idaho,PA,ID,1364,Total 2016-2019
Pennsylvania,Illinois,PA,IL,18043,Total 2016-2019
Pennsylvania,Indiana,PA,IN,9547,Total 2016-2019
Pennsylvania,Iowa,PA,IA,2171,Total 2016-2019
Pennsylvania,Kansas,PA,KS,3741,Total 2016-2019
Pennsylvania,Kentucky,PA,KY,5766,Total 2016-2019
Pennsylvania,Louisiana,PA,LA,4206,Total 2016-2019
Pennsylvania,Maine,PA,ME,4629,Total 2016-2019
Pennsylvania,Maryland,PA,MD,81946,Total 2016-2019
Pennsylvania,Massachusetts,PA,MA,24628,Total 2016-2019
Pennsylvania,Michigan,PA,MI,10702,Total 2016-2019
Pennsylvania,Minnesota,PA,MN,7914,Total 2016-2019
Pennsylvania,Mississippi,PA,MS,3366,Total 2016-2019
Pennsylvania,Missouri,PA,MO,5038,Total 2016-2019
Pennsylvania,Montana,PA,MT,585,Total 2016-2019
Pennsylvania,Nebraska,PA,NE,3845,Total 2016-2019
Pennsylvania,Nevada,PA,NV,3274,Total 2016-2019
Pennsylvania,New Hampshire,PA,NH,5039,Total 2016-2019
Pennsylvania,New Jersey,PA,NJ,166626,Total 2016-2019
Pennsylvania,New Mexico,PA,NM,2933,Total 2016-2019
Pennsylvania,New York,PA,NY,170146,Total 2016-2019
Pennsylvania,North Carolina,PA,NC,33001,Total 2016-2019
Pennsylvania,North Dakota,PA,ND,1655,Total 2016-2019
Pennsylvania,Ohio,PA,OH,47003,Total 2016-2019
Pennsylvania,Oklahoma,PA,OK,5360,Total 2016-2019
Pennsylvania,Oregon,PA,OR,6291,Total 2016-2019
Pennsylvania,Pennsylvania,PA,PA,NA,Total 2016-2019
Pennsylvania,Puerto Rico,PA,NA,30004,Total 2016-2019
Pennsylvania,Rhode Island,PA,RI,3644,Total 2016-2019
Pennsylvania,South Carolina,PA,SC,14166,Total 2016-2019
Pennsylvania,South Dakota,PA,SD,1776,Total 2016-2019
Pennsylvania,Tennessee,PA,TN,10125,Total 2016-2019
Pennsylvania,Texas,PA,TX,40973,Total 2016-2019
Pennsylvania,Utah,PA,UT,6106,Total 2016-2019
Pennsylvania,Vermont,PA,VT,4942,Total 2016-2019
Pennsylvania,Virginia,PA,VA,43405,Total 2016-2019
Pennsylvania,Washington,PA,WA,12424,Total 2016-2019
Pennsylvania,West Virginia,PA,WV,17355,Total 2016-2019
Pennsylvania,Wisconsin,PA,WI,6700,Total 2016-2019
Pennsylvania,Wyoming,PA,WY,368,Total 2016-2019
Puerto Rico,Alabama,NA,AL,1078,Total 2016-2019
Puerto Rico,Alaska,NA,AK,5,Total 2016-2019
Puerto Rico,Arizona,NA,AZ,601,Total 2016-2019
Puerto Rico,Arkansas,NA,AR,258,Total 2016-2019
Puerto Rico,California,NA,CA,3113,Total 2016-2019
Puerto Rico,Colorado,NA,CO,1236,Total 2016-2019
Puerto Rico,Connecticut,NA,CT,3114,Total 2016-2019
Puerto Rico,Delaware,NA,DE,700,Total 2016-2019
Puerto Rico,District of Columbia,NA,DC,415,Total 2016-2019
Puerto Rico,Florida,NA,FL,22798,Total 2016-2019
Puerto Rico,Foreign Country,NA,OR,12155,Total 2016-2019
Puerto Rico,Foreign Country4,NA,OR,2889,Total 2016-2019
Puerto Rico,Georgia,NA,GA,1332,Total 2016-2019
Puerto Rico,Hawaii,NA,HI,275,Total 2016-2019
Puerto Rico,Idaho,NA,ID,264,Total 2016-2019
Puerto Rico,Illinois,NA,IL,2219,Total 2016-2019
Puerto Rico,Indiana,NA,IN,701,Total 2016-2019
Puerto Rico,Iowa,NA,IA,118,Total 2016-2019
Puerto Rico,Kansas,NA,KS,0,Total 2016-2019
Puerto Rico,Kentucky,NA,KY,484,Total 2016-2019
Puerto Rico,Louisiana,NA,LA,96,Total 2016-2019
Puerto Rico,Maine,NA,ME,0,Total 2016-2019
Puerto Rico,Maryland,NA,MD,883,Total 2016-2019
Puerto Rico,Massachusetts,NA,MA,8459,Total 2016-2019
Puerto Rico,Michigan,NA,MI,308,Total 2016-2019
Puerto Rico,Minnesota,NA,MN,0,Total 2016-2019
Puerto Rico,Mississippi,NA,MS,0,Total 2016-2019
Puerto Rico,Missouri,NA,MO,779,Total 2016-2019
Puerto Rico,Montana,NA,MT,0,Total 2016-2019
Puerto Rico,Nebraska,NA,NE,145,Total 2016-2019
Puerto Rico,Nevada,NA,NV,85,Total 2016-2019
Puerto Rico,New Hampshire,NA,NH,283,Total 2016-2019
Puerto Rico,New Jersey,NA,NJ,4675,Total 2016-2019
Puerto Rico,New Mexico,NA,NM,0,Total 2016-2019
Puerto Rico,New York,NA,NY,12139,Total 2016-2019
Puerto Rico,North Carolina,NA,NC,1692,Total 2016-2019
Puerto Rico,North Dakota,NA,ND,79,Total 2016-2019
Puerto Rico,Ohio,NA,OH,2458,Total 2016-2019
Puerto Rico,Oklahoma,NA,OK,20,Total 2016-2019
Puerto Rico,Oregon,NA,OR,179,Total 2016-2019
Puerto Rico,Pennsylvania,NA,PA,10339,Total 2016-2019
Puerto Rico,Puerto Rico,NA,NA,NA,Total 2016-2019
Puerto Rico,Rhode Island,NA,RI,1312,Total 2016-2019
Puerto Rico,South Carolina,NA,SC,864,Total 2016-2019
Puerto Rico,South Dakota,NA,SD,0,Total 2016-2019
Puerto Rico,Tennessee,NA,TN,266,Total 2016-2019
Puerto Rico,Texas,NA,TX,5446,Total 2016-2019
Puerto Rico,Utah,NA,UT,0,Total 2016-2019
Puerto Rico,Vermont,NA,VT,0,Total 2016-2019
Puerto Rico,Virginia,NA,VA,2429,Total 2016-2019
Puerto Rico,Washington,NA,WA,875,Total 2016-2019
Puerto Rico,West Virginia,NA,WV,0,Total 2016-2019
Puerto Rico,Wisconsin,NA,WI,885,Total 2016-2019
Puerto Rico,Wyoming,NA,WY,0,Total 2016-2019
Rhode Island,Alabama,RI,AL,371,Total 2016-2019
Rhode Island,Alaska,RI,AK,109,Total 2016-2019
Rhode Island,Arizona,RI,AZ,934,Total 2016-2019
Rhode Island,Arkansas,RI,AR,266,Total 2016-2019
Rhode Island,California,RI,CA,7975,Total 2016-2019
Rhode Island,Colorado,RI,CO,1588,Total 2016-2019
Rhode Island,Connecticut,RI,CT,14798,Total 2016-2019
Rhode Island,Delaware,RI,DE,39,Total 2016-2019
Rhode Island,District of Columbia,RI,DC,222,Total 2016-2019
Rhode Island,Florida,RI,FL,10529,Total 2016-2019
Rhode Island,Foreign Country,RI,OR,19483,Total 2016-2019
Rhode Island,Foreign Country4,RI,OR,5743,Total 2016-2019
Rhode Island,Georgia,RI,GA,2130,Total 2016-2019
Rhode Island,Hawaii,RI,HI,76,Total 2016-2019
Rhode Island,Idaho,RI,ID,76,Total 2016-2019
Rhode Island,Illinois,RI,IL,1745,Total 2016-2019
Rhode Island,Indiana,RI,IN,397,Total 2016-2019
Rhode Island,Iowa,RI,IA,786,Total 2016-2019
Rhode Island,Kansas,RI,KS,0,Total 2016-2019
Rhode Island,Kentucky,RI,KY,275,Total 2016-2019
Rhode Island,Louisiana,RI,LA,334,Total 2016-2019
Rhode Island,Maine,RI,ME,1726,Total 2016-2019
Rhode Island,Maryland,RI,MD,1646,Total 2016-2019
Rhode Island,Massachusetts,RI,MA,45161,Total 2016-2019
Rhode Island,Michigan,RI,MI,1089,Total 2016-2019
Rhode Island,Minnesota,RI,MN,141,Total 2016-2019
Rhode Island,Mississippi,RI,MS,350,Total 2016-2019
Rhode Island,Missouri,RI,MO,663,Total 2016-2019
Rhode Island,Montana,RI,MT,507,Total 2016-2019
Rhode Island,Nebraska,RI,NE,250,Total 2016-2019
Rhode Island,Nevada,RI,NV,139,Total 2016-2019
Rhode Island,New Hampshire,RI,NH,2382,Total 2016-2019
Rhode Island,New Jersey,RI,NJ,5420,Total 2016-2019
Rhode Island,New Mexico,RI,NM,171,Total 2016-2019
Rhode Island,New York,RI,NY,10515,Total 2016-2019
Rhode Island,North Carolina,RI,NC,2643,Total 2016-2019
Rhode Island,North Dakota,RI,ND,286,Total 2016-2019
Rhode Island,Ohio,RI,OH,1481,Total 2016-2019
Rhode Island,Oklahoma,RI,OK,58,Total 2016-2019
Rhode Island,Oregon,RI,OR,564,Total 2016-2019
Rhode Island,Pennsylvania,RI,PA,3357,Total 2016-2019
Rhode Island,Puerto Rico,RI,NA,1121,Total 2016-2019
Rhode Island,Rhode Island,RI,RI,NA,Total 2016-2019
Rhode Island,South Carolina,RI,SC,1273,Total 2016-2019
Rhode Island,South Dakota,RI,SD,121,Total 2016-2019
Rhode Island,Tennessee,RI,TN,1012,Total 2016-2019
Rhode Island,Texas,RI,TX,4616,Total 2016-2019
Rhode Island,Utah,RI,UT,651,Total 2016-2019
Rhode Island,Vermont,RI,VT,992,Total 2016-2019
Rhode Island,Virginia,RI,VA,4498,Total 2016-2019
Rhode Island,Washington,RI,WA,2259,Total 2016-2019
Rhode Island,West Virginia,RI,WV,83,Total 2016-2019
Rhode Island,Wisconsin,RI,WI,771,Total 2016-2019
Rhode Island,Wyoming,RI,WY,0,Total 2016-2019
South Carolina,Alabama,SC,AL,10465,Total 2016-2019
South Carolina,Alaska,SC,AK,1806,Total 2016-2019
South Carolina,Arizona,SC,AZ,7252,Total 2016-2019
South Carolina,Arkansas,SC,AR,2774,Total 2016-2019
South Carolina,California,SC,CA,32352,Total 2016-2019
South Carolina,Colorado,SC,CO,6831,Total 2016-2019
South Carolina,Connecticut,SC,CT,16048,Total 2016-2019
South Carolina,Delaware,SC,DE,2183,Total 2016-2019
South Carolina,District of Columbia,SC,DC,3071,Total 2016-2019
South Carolina,Florida,SC,FL,58002,Total 2016-2019
South Carolina,Foreign Country,SC,OR,57965,Total 2016-2019
South Carolina,Foreign Country4,SC,OR,18103,Total 2016-2019
South Carolina,Georgia,SC,GA,61674,Total 2016-2019
South Carolina,Hawaii,SC,HI,3293,Total 2016-2019
South Carolina,Idaho,SC,ID,1209,Total 2016-2019
South Carolina,Illinois,SC,IL,16094,Total 2016-2019
South Carolina,Indiana,SC,IN,10447,Total 2016-2019
South Carolina,Iowa,SC,IA,2226,Total 2016-2019
South Carolina,Kansas,SC,KS,3925,Total 2016-2019
South Carolina,Kentucky,SC,KY,8709,Total 2016-2019
South Carolina,Louisiana,SC,LA,6735,Total 2016-2019
South Carolina,Maine,SC,ME,2320,Total 2016-2019
South Carolina,Maryland,SC,MD,24665,Total 2016-2019
South Carolina,Massachusetts,SC,MA,13179,Total 2016-2019
South Carolina,Michigan,SC,MI,10851,Total 2016-2019
South Carolina,Minnesota,SC,MN,2542,Total 2016-2019
South Carolina,Mississippi,SC,MS,3345,Total 2016-2019
South Carolina,Missouri,SC,MO,8131,Total 2016-2019
South Carolina,Montana,SC,MT,1274,Total 2016-2019
South Carolina,Nebraska,SC,NE,1359,Total 2016-2019
South Carolina,Nevada,SC,NV,3011,Total 2016-2019
South Carolina,New Hampshire,SC,NH,3089,Total 2016-2019
South Carolina,New Jersey,SC,NJ,22476,Total 2016-2019
South Carolina,New Mexico,SC,NM,3188,Total 2016-2019
South Carolina,New York,SC,NY,44871,Total 2016-2019
South Carolina,North Carolina,SC,NC,120663,Total 2016-2019
South Carolina,North Dakota,SC,ND,2140,Total 2016-2019
South Carolina,Ohio,SC,OH,22926,Total 2016-2019
South Carolina,Oklahoma,SC,OK,2921,Total 2016-2019
South Carolina,Oregon,SC,OR,1969,Total 2016-2019
South Carolina,Pennsylvania,SC,PA,29096,Total 2016-2019
South Carolina,Puerto Rico,SC,NA,7097,Total 2016-2019
South Carolina,Rhode Island,SC,RI,3669,Total 2016-2019
South Carolina,South Carolina,SC,SC,NA,Total 2016-2019
South Carolina,South Dakota,SC,SD,1419,Total 2016-2019
South Carolina,Tennessee,SC,TN,17822,Total 2016-2019
South Carolina,Texas,SC,TX,29392,Total 2016-2019
South Carolina,Utah,SC,UT,3926,Total 2016-2019
South Carolina,Vermont,SC,VT,789,Total 2016-2019
South Carolina,Virginia,SC,VA,33509,Total 2016-2019
South Carolina,Washington,SC,WA,9317,Total 2016-2019
South Carolina,West Virginia,SC,WV,8372,Total 2016-2019
South Carolina,Wisconsin,SC,WI,6215,Total 2016-2019
South Carolina,Wyoming,SC,WY,774,Total 2016-2019
South Dakota,Alabama,SD,AL,567,Total 2016-2019
South Dakota,Alaska,SD,AK,543,Total 2016-2019
South Dakota,Arizona,SD,AZ,2025,Total 2016-2019
South Dakota,Arkansas,SD,AR,242,Total 2016-2019
South Dakota,California,SD,CA,10379,Total 2016-2019
South Dakota,Colorado,SD,CO,3719,Total 2016-2019
South Dakota,Connecticut,SD,CT,0,Total 2016-2019
South Dakota,Delaware,SD,DE,0,Total 2016-2019
South Dakota,District of Columbia,SD,DC,0,Total 2016-2019
South Dakota,Florida,SD,FL,4016,Total 2016-2019
South Dakota,Foreign Country,SD,OR,11010,Total 2016-2019
South Dakota,Foreign Country4,SD,OR,6683,Total 2016-2019
South Dakota,Georgia,SD,GA,1785,Total 2016-2019
South Dakota,Hawaii,SD,HI,662,Total 2016-2019
South Dakota,Idaho,SD,ID,561,Total 2016-2019
South Dakota,Illinois,SD,IL,3075,Total 2016-2019
South Dakota,Indiana,SD,IN,1759,Total 2016-2019
South Dakota,Iowa,SD,IA,12254,Total 2016-2019
South Dakota,Kansas,SD,KS,2942,Total 2016-2019
South Dakota,Kentucky,SD,KY,109,Total 2016-2019
South Dakota,Louisiana,SD,LA,1792,Total 2016-2019
South Dakota,Maine,SD,ME,89,Total 2016-2019
South Dakota,Maryland,SD,MD,766,Total 2016-2019
South Dakota,Massachusetts,SD,MA,271,Total 2016-2019
South Dakota,Michigan,SD,MI,674,Total 2016-2019
South Dakota,Minnesota,SD,MN,18100,Total 2016-2019
South Dakota,Mississippi,SD,MS,394,Total 2016-2019
South Dakota,Missouri,SD,MO,1520,Total 2016-2019
South Dakota,Montana,SD,MT,1787,Total 2016-2019
South Dakota,Nebraska,SD,NE,10050,Total 2016-2019
South Dakota,Nevada,SD,NV,470,Total 2016-2019
South Dakota,New Hampshire,SD,NH,200,Total 2016-2019
South Dakota,New Jersey,SD,NJ,484,Total 2016-2019
South Dakota,New Mexico,SD,NM,932,Total 2016-2019
South Dakota,New York,SD,NY,793,Total 2016-2019
South Dakota,North Carolina,SD,NC,922,Total 2016-2019
South Dakota,North Dakota,SD,ND,6813,Total 2016-2019
South Dakota,Ohio,SD,OH,1006,Total 2016-2019
South Dakota,Oklahoma,SD,OK,502,Total 2016-2019
South Dakota,Oregon,SD,OR,1302,Total 2016-2019
South Dakota,Pennsylvania,SD,PA,403,Total 2016-2019
South Dakota,Puerto Rico,SD,NA,1302,Total 2016-2019
South Dakota,Rhode Island,SD,RI,448,Total 2016-2019
South Dakota,South Carolina,SD,SC,789,Total 2016-2019
South Dakota,South Dakota,SD,SD,NA,Total 2016-2019
South Dakota,Tennessee,SD,TN,1098,Total 2016-2019
South Dakota,Texas,SD,TX,4461,Total 2016-2019
South Dakota,Utah,SD,UT,1107,Total 2016-2019
South Dakota,Vermont,SD,VT,0,Total 2016-2019
South Dakota,Virginia,SD,VA,1317,Total 2016-2019
South Dakota,Washington,SD,WA,2018,Total 2016-2019
South Dakota,West Virginia,SD,WV,131,Total 2016-2019
South Dakota,Wisconsin,SD,WI,2428,Total 2016-2019
South Dakota,Wyoming,SD,WY,3899,Total 2016-2019
Tennessee,Alabama,TN,AL,32047,Total 2016-2019
Tennessee,Alaska,TN,AK,4201,Total 2016-2019
Tennessee,Arizona,TN,AZ,8314,Total 2016-2019
Tennessee,Arkansas,TN,AR,21519,Total 2016-2019
Tennessee,California,TN,CA,37431,Total 2016-2019
Tennessee,Colorado,TN,CO,13599,Total 2016-2019
Tennessee,Connecticut,TN,CT,6579,Total 2016-2019
Tennessee,Delaware,TN,DE,1575,Total 2016-2019
Tennessee,District of Columbia,TN,DC,977,Total 2016-2019
Tennessee,Florida,TN,FL,82659,Total 2016-2019
Tennessee,Foreign Country,TN,OR,69304,Total 2016-2019
Tennessee,Foreign Country4,TN,OR,23509,Total 2016-2019
Tennessee,Georgia,TN,GA,63339,Total 2016-2019
Tennessee,Hawaii,TN,HI,3768,Total 2016-2019
Tennessee,Idaho,TN,ID,1461,Total 2016-2019
Tennessee,Illinois,TN,IL,40577,Total 2016-2019
Tennessee,Indiana,TN,IN,22039,Total 2016-2019
Tennessee,Iowa,TN,IA,2425,Total 2016-2019
Tennessee,Kansas,TN,KS,5393,Total 2016-2019
Tennessee,Kentucky,TN,KY,50920,Total 2016-2019
Tennessee,Louisiana,TN,LA,8808,Total 2016-2019
Tennessee,Maine,TN,ME,4300,Total 2016-2019
Tennessee,Maryland,TN,MD,5505,Total 2016-2019
Tennessee,Massachusetts,TN,MA,7940,Total 2016-2019
Tennessee,Michigan,TN,MI,21851,Total 2016-2019
Tennessee,Minnesota,TN,MN,5052,Total 2016-2019
Tennessee,Mississippi,TN,MS,41221,Total 2016-2019
Tennessee,Missouri,TN,MO,14737,Total 2016-2019
Tennessee,Montana,TN,MT,1696,Total 2016-2019
Tennessee,Nebraska,TN,NE,2063,Total 2016-2019
Tennessee,Nevada,TN,NV,4018,Total 2016-2019
Tennessee,New Hampshire,TN,NH,1286,Total 2016-2019
Tennessee,New Jersey,TN,NJ,7481,Total 2016-2019
Tennessee,New Mexico,TN,NM,2812,Total 2016-2019
Tennessee,New York,TN,NY,22224,Total 2016-2019
Tennessee,North Carolina,TN,NC,37764,Total 2016-2019
Tennessee,North Dakota,TN,ND,346,Total 2016-2019
Tennessee,Ohio,TN,OH,24964,Total 2016-2019
Tennessee,Oklahoma,TN,OK,7231,Total 2016-2019
Tennessee,Oregon,TN,OR,5295,Total 2016-2019
Tennessee,Pennsylvania,TN,PA,11737,Total 2016-2019
Tennessee,Puerto Rico,TN,NA,3285,Total 2016-2019
Tennessee,Rhode Island,TN,RI,629,Total 2016-2019
Tennessee,South Carolina,TN,SC,16017,Total 2016-2019
Tennessee,South Dakota,TN,SD,2629,Total 2016-2019
Tennessee,Tennessee,TN,TN,NA,Total 2016-2019
Tennessee,Texas,TN,TX,51845,Total 2016-2019
Tennessee,Utah,TN,UT,3259,Total 2016-2019
Tennessee,Vermont,TN,VT,957,Total 2016-2019
Tennessee,Virginia,TN,VA,34232,Total 2016-2019
Tennessee,Washington,TN,WA,11042,Total 2016-2019
Tennessee,West Virginia,TN,WV,5185,Total 2016-2019
Tennessee,Wisconsin,TN,WI,5415,Total 2016-2019
Tennessee,Wyoming,TN,WY,554,Total 2016-2019
Texas,Alabama,TX,AL,31886,Total 2016-2019
Texas,Alaska,TX,AK,12797,Total 2016-2019
Texas,Arizona,TX,AZ,75030,Total 2016-2019
Texas,Arkansas,TX,AR,52926,Total 2016-2019
Texas,California,TX,CA,301518,Total 2016-2019
Texas,Colorado,TX,CO,81317,Total 2016-2019
Texas,Connecticut,TX,CT,10044,Total 2016-2019
Texas,Delaware,TX,DE,4514,Total 2016-2019
Texas,District of Columbia,TX,DC,4701,Total 2016-2019
Texas,Florida,TX,FL,143385,Total 2016-2019
Texas,Foreign Country,TX,OR,621954,Total 2016-2019
Texas,Foreign Country4,TX,OR,215582,Total 2016-2019
Texas,Georgia,TX,GA,70800,Total 2016-2019
Texas,Hawaii,TX,HI,24969,Total 2016-2019
Texas,Idaho,TX,ID,11534,Total 2016-2019
Texas,Illinois,TX,IL,91050,Total 2016-2019
Texas,Indiana,TX,IN,35542,Total 2016-2019
Texas,Iowa,TX,IA,22371,Total 2016-2019
Texas,Kansas,TX,KS,47191,Total 2016-2019
Texas,Kentucky,TX,KY,23731,Total 2016-2019
Texas,Louisiana,TX,LA,110319,Total 2016-2019
Texas,Maine,TX,ME,4219,Total 2016-2019
Texas,Maryland,TX,MD,39342,Total 2016-2019
Texas,Massachusetts,TX,MA,24943,Total 2016-2019
Texas,Michigan,TX,MI,36197,Total 2016-2019
Texas,Minnesota,TX,MN,28750,Total 2016-2019
Texas,Mississippi,TX,MS,35003,Total 2016-2019
Texas,Missouri,TX,MO,57169,Total 2016-2019
Texas,Montana,TX,MT,6386,Total 2016-2019
Texas,Nebraska,TX,NE,15691,Total 2016-2019
Texas,Nevada,TX,NV,30842,Total 2016-2019
Texas,New Hampshire,TX,NH,5444,Total 2016-2019
Texas,New Jersey,TX,NJ,32408,Total 2016-2019
Texas,New Mexico,TX,NM,70531,Total 2016-2019
Texas,New York,TX,NY,75876,Total 2016-2019
Texas,North Carolina,TX,NC,59543,Total 2016-2019
Texas,North Dakota,TX,ND,7031,Total 2016-2019
Texas,Ohio,TX,OH,41238,Total 2016-2019
Texas,Oklahoma,TX,OK,99230,Total 2016-2019
Texas,Oregon,TX,OR,18316,Total 2016-2019
Texas,Pennsylvania,TX,PA,42948,Total 2016-2019
Texas,Puerto Rico,TX,NA,34760,Total 2016-2019
Texas,Rhode Island,TX,RI,2860,Total 2016-2019
Texas,South Carolina,TX,SC,32138,Total 2016-2019
Texas,South Dakota,TX,SD,6255,Total 2016-2019
Texas,Tennessee,TX,TN,49257,Total 2016-2019
Texas,Texas,TX,TX,NA,Total 2016-2019
Texas,Utah,TX,UT,34572,Total 2016-2019
Texas,Vermont,TX,VT,1928,Total 2016-2019
Texas,Virginia,TX,VA,72800,Total 2016-2019
Texas,Washington,TX,WA,60964,Total 2016-2019
Texas,West Virginia,TX,WV,4251,Total 2016-2019
Texas,Wisconsin,TX,WI,23038,Total 2016-2019
Texas,Wyoming,TX,WY,5318,Total 2016-2019
Utah,Alabama,UT,AL,2111,Total 2016-2019
Utah,Alaska,UT,AK,4030,Total 2016-2019
Utah,Arizona,UT,AZ,30412,Total 2016-2019
Utah,Arkansas,UT,AR,3097,Total 2016-2019
